id,age,start_age,r_date,t_date,dur,raid_v_name,raid_v_add,raid_v_area,raid_v_crd,native_v_name,native_v_add,native_v_area,native_v_crd,indst,income,wage_week,wage_type,paypar,paramt,brought,sisters,brothers,school,class
CH007801,17,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Chayiti Musari,"Chakia, Chandauli, UP, IND","Kushinagar, Uttar Pradesh, India","83.27748, 25.0299",,-1,-1,u,loan,1000,employer,3,1,drop,5
CH007802,16,9,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Rahuwa Tola,,"West Champaran, Bihar, India",,,-1,-1,u,,,employer,3,2,drop,3
CH007803,16,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Puruliya,"Tahrauli, Jhansi, UP, IND","Sitapur, Uttar Pradesh, India","79.12411, 25.60227",,-1,-1,u,,,middle_man,3,-1,drop,8
CH007804,17,12,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Puruliya,"Tahrauli, Jhansi, UP, IND","Sitapur, Uttar Pradesh, India","79.12411, 25.60227",,40000,-1,u,,,middle_man,3,-1,drop,8
CH007805,14,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Pooja Parjirwa,"Jogapatti, Pashchim Champaran, BR, IND","West Champaran, Bihar, India","84.38357, 26.81002",,10000,-1,u,loan,10000,relatives,2,1,drop,4
CH007806,17,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Bhediyari PS Bagaek Dist Valmiki Nagar,"Budaun Sub-District, Budaun, UP, IND",", Uttar Pradesh, India","79.07143, 27.97525",,-1,-1,u,no,,self,2,-1,drop,4
CH007807,16,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Bhediyari PS Bagaek Dist Valmiki Nagar,"Budaun Sub-District, Budaun, UP, IND",", Uttar Pradesh, India","79.07143, 27.97525",,-1,-1,u,,,middle_man,2,3,drop,3
CH007808,13,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Tiwaripur,"Tanda, Ambedkar Nagar, UP, IND","Bahraich, Uttar Pradesh, India","82.52086, 26.59435",,-1,-1,u,advance,1500,employer,3,0,drop,0
CH007809,17,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Puruliya,"Tahrauli, Jhansi, UP, IND","Sitapur, Uttar Pradesh, India","79.12411, 25.60227",,-1,-1,u,,,middle_man,2,2,drop,8
CH007810,16,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Sasalampur,"Kaiserganj, Bahraich, UP, IND","Bahraich, Uttar Pradesh, India","81.65947, 27.36266",,-1,-1,u,,,employer,-1,-1,,0
CH007811,15,13,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Janki Nagar,"Mahasi, Bahraich, UP, IND","Balrampur, Uttar Pradesh, India","81.32745, 27.62189",,-1,-1,u,,,employer,0,3,no,0
CH007812,15,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Gad Ghamriya,,"East Champaran, Bihar, India",,,-1,-1,u,no,,middle_man,2,3,drop,5
CH007813,16,13,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Dalpatpur Baldev Nagar,"Itwa, Siddharthnagar, UP, IND","Balrampur, Uttar Pradesh, India","82.54839, 27.37916",,-1,-1,u,no,,middle_man,3,0,drop,6
CH007814,15,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Tilkhawa,"Basti Sub-District, Basti, UP, IND","Bahraich, Uttar Pradesh, India","82.74297, 26.74448",,-1,-1,u,,,employer,1,3,drop,3
CH007815,17,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Shah Salimpur,"Shahabad, Hardoi, UP, IND","Bahraich, Uttar Pradesh, India","80.2645, 27.72615",,-1,-1,u,,,employer,4,1,drop,4
CH007816,13,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Batpurwa,"Tanda, Ambedkar Nagar, UP, IND","Gonda, Uttar Pradesh, India","82.77787, 26.4596",,-1,-1,u,,,employer,2,1,drop,9
CH007817,17,16,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Batpurwa,"Tanda, Ambedkar Nagar, UP, IND","Gonda, Uttar Pradesh, India","82.77787, 26.4596",,-1,-1,u,,,employer,4,3,drop,9
CH007818,13,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Seera,"Sidhaw, Pashchim Champaran, BR, IND","East Champaran, Bihar, India","84.12975, 27.22216",,-1,-1,u,advance,500,middle_man,3,2,no,0
CH007819,14,10,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Seera,"Sidhaw, Pashchim Champaran, BR, IND","East Champaran, Bihar, India","84.12975, 27.22216",,-1,-1,u,advance,500,middle_man,2,2,drop,3
CH007820,17,15,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Kanje Bhaliya,"Lucknow Sub-District, Lucknow, UP, IND","Balrampur, Uttar Pradesh, India","80.73902, 26.85188",,-1,-1,u,no,,employer,3,0,drop,8
CH007821,14,9,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Dalpatpur Baldev Nagar,"Itwa, Siddharthnagar, UP, IND","Balrampur, Uttar Pradesh, India","82.54839, 27.37916",,-1,-1,u,,,middle_man,4,2,drop,2
CH007822,14,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Shah Salimpur,"Shahabad, Hardoi, UP, IND","Bahraich, Uttar Pradesh, India","80.2645, 27.72615",,-1,-1,u,,,middle_man,4,1,drop,6
CH007823,14,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Barepurwa,"Khajni, Gorakhpur, UP, IND","Bahraich, Uttar Pradesh, India","83.29663, 26.52742",,-1,-1,u,advance,300,employer,-1,-1,drop,2
CH007824,15,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Baldev Nagar Dalatpur,"Balrampur Sub-District, Balrampur, UP, IND","Balrampur, Uttar Pradesh, India","82.16739, 27.5499",,-1,-1,u,,,middle_man,2,1,drop,7
CH007825,14,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Pidoriya,"Amethi, Amethi, UP, IND","Sitapur, Uttar Pradesh, India","81.86358, 26.19244",,-1,-1,u,,,employer,1,1,drop,7
CH007826,13,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Pidoriya,"Amethi, Amethi, UP, IND","Sitapur, Uttar Pradesh, India","81.86358, 26.19244",,-1,-1,u,no,,employer,4,2,drop,5
CH007827,14,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Pidoriya,"Amethi, Amethi, UP, IND","Sitapur, Uttar Pradesh, India","81.86358, 26.19244",,-1,-1,u,no,,employer,2,2,drop,8
CH007828,16,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Pidoriya,"Amethi, Amethi, UP, IND","Sitapur, Uttar Pradesh, India","81.86358, 26.19244",,-1,-1,u,no,,middle_man,2,1,drop,10
CH007829,15,13,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Dalpatpur Baldev Nagar,"Itwa, Siddharthnagar, UP, IND","Balrampur, Uttar Pradesh, India","82.54839, 27.37916",,-1,-1,u,advance,500,middle_man,2,2,drop,6
CH007830,14,0,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Dalpatpur Baldev Nagar,"Itwa, Siddharthnagar, UP, IND","Balrampur, Uttar Pradesh, India","82.54839, 27.37916",,-1,-1,u,advance,400,middle_man,2,2,drop,7
CH007831,14,14,21/05/2014,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","Crime & Railway, Delhi, India","77.219, 28.64278",Gad Ghamriya,,"East Champaran, Bihar, India",,,-1,-1,u,no,,middle_man,1,2,drop,5
CH007832,18,0,22/05/2014,01/06/2012,720,Shiv Puri,"Phagwara, Kapurthala, PB, IND","Ludhiana, Punjab, India","75.78431, 31.20396","Bekarpur,PS Thakurayan,Dist Palwani",,", Bihar, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH007833,17,0,22/05/2014,26/06/2013,330,Shiv Puri,"Phagwara, Kapurthala, PB, IND","Ludhiana, Punjab, India","75.78431, 31.20396",Betaha,"Parihar, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.69246, 26.73584",Garment,-1,-1,u,,,,-1,-1,,0
CH007834,12,0,22/05/2014,07/05/2014,15,Shiv Puri,"Phagwara, Kapurthala, PB, IND","Ludhiana, Punjab, India","75.78431, 31.20396",Tabalbeta,,"Kishanganj, Bihar, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH007835,14,0,22/05/2014,26/07/2013,300,Shiv Puri,"Phagwara, Kapurthala, PB, IND","Ludhiana, Punjab, India","75.78431, 31.20396",Gair,,"Sarlahi District (Malangwa), Janakpur, Nepal",,Garment,-1,-1,u,,,middle_man,-1,-1,,0
CH007836,10,0,22/05/2014,23/03/2014,60,Shiv Puri,"Phagwara, Kapurthala, PB, IND","Ludhiana, Punjab, India","75.78431, 31.20396",Gair,,"Sarlahi District (Malangwa), Janakpur, Nepal",,Garment,-1,-1,u,,,middle_man,-1,-1,,0
CH007837,14,0,22/05/2014,07/05/2014,15,Shiv Puri,"Phagwara, Kapurthala, PB, IND","Ludhiana, Punjab, India","75.78431, 31.20396","Chanakya Vita,PS Kuli Kot,Dist Pos",,", Bihar, India",,Garment,-1,-1,u,,,middle_man,-1,-1,,0
CH007838,14,0,27/05/2014,01/06/2013,360,Nangloi,"Delhi, West, DL, IND","West Delhi, Delhi, India","77.06127, 28.67487",Kuelar,,"Rampur, Uttar Pradesh, India",,Footwear,-1,-1,u,,,,-1,-1,,0
CH007839,13,0,27/05/2014,01/06/2013,360,Nangloi,"Delhi, West, DL, IND","West Delhi, Delhi, India","77.06127, 28.67487",Kuelar,,"Rampur, Uttar Pradesh, India",,Footwear,-1,-1,u,,,,-1,-1,,0
CH007840,14,0,27/05/2014,28/12/2013,150,Nangloi,"Delhi, West, DL, IND","West Delhi, Delhi, India","77.06127, 28.67487",Belchhisharif,"Belchhi, Patna, BR, IND","Nalanda, Bihar, India","85.69524, 25.36202",Footwear,-1,1250.0,m,,,relatives,2,1,drop,6
CH007841,16,16,27/05/2014,27/04/2014,30,Nangloi,"Delhi, West, DL, IND","West Delhi, Delhi, India","77.06127, 28.67487",Mahapara,"Bahadurapur, Darabhanga, BR, IND","Darbhanga, Bihar, India","86.01873, 26.08601",Footwear,-1,500.0,m,,,relatives,0,2,drop,8
CH007842,13,0,27/05/2014,01/06/2013,360,Nangloi,"Delhi, West, DL, IND","West Delhi, Delhi, India","77.06127, 28.67487",Khanjapur,"Rajaun, Banka, BR, IND","Begusarai, Bihar, India","86.94073, 25.0734",Footwear,-1,750.0,m,,,middle_man,3,3,drop,1
CH007843,12,0,27/05/2014,01/06/2013,360,Nangloi,"Delhi, West, DL, IND","West Delhi, Delhi, India","77.06127, 28.67487",Harjari,"Phulparas, Madhubani, BR, IND","Begusarai, Bihar, India","86.43983, 26.36671",Footwear,-1,500.0,m,,,,2,3,,0
CH007844,18,15,27/05/2014,28/03/2014,60,Nangloi,"Delhi, West, DL, IND","West Delhi, Delhi, India","77.06127, 28.67487",Mavar,"Ghaziabad, Ghaziabad, UP, IND","Kanpur Dehat (Ramabai Nagar), Uttar Pradesh, India","77.42505, 28.64774",Footwear,-1,-1,u,,,,2,4,drop,10
CH007845,15,12,27/05/2014,27/04/2014,30,Nangloi,"Delhi, West, DL, IND","West Delhi, Delhi, India","77.06127, 28.67487",Salempur,"Salempur, Deoria, UP, IND","Barabanki, Uttar Pradesh, India","83.92144, 26.29472",Footwear,-1,1250.0,m,,,middle_man,3,2,drop,8
CH007846,20,0,27/05/2014,06/06/2012,720,Ashok Vihar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.17606, 28.69042",Urani,,"Dumka, Jharkhand, India",,Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH007847,13,0,27/05/2014,27/01/2014,120,Ashok Vihar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.17606, 28.69042",Phulparas,"Phulparas, Madhubani, BR, IND","Madhubani, Bihar, India","86.49285, 26.35853",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH007848,15,0,27/05/2014,28/11/2013,180,Ashok Vihar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.17606, 28.69042",Bhurli Basti,"Kokrajhar, Kokrajhar, AS, IND","Sonitpur, Assam, India","90.20682, 26.56874",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH007849,16,0,02/06/2014,18/06/2011,1080,R.K Puram,"Delhi, South West, DL, IND","South Delhi, Delhi, India","77.18809, 28.56158",Jamgahi,"Nala, Jamtara, JH, IND","Lohardaga, Jharkhand, India","86.97239, 23.95502",Domestic Servant,-1,-1,u,,,middle_man,-1,-1,,0
CH007850,8,0,05/06/2014,30/05/2014,6,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Islamabad,"Meerut, Meerut, UP, IND","Bareilli, Uttar Pradesh, India","77.71139, 28.97165",Garment,-1,-1,u,,,,-1,-1,,0
CH007851,12,0,05/06/2014,06/04/2014,60,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Newal,"Bilhaur, Kanpur Nagar, UP, IND","Unnao, Uttar Pradesh, India","80.00049, 26.91782",Garment,-1,-1,u,,,,-1,-1,,0
CH007852,13,0,05/06/2014,29/05/2014,7,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Badora,"Lalitpur Sub-District, Lalitpur, UP, IND","Hardoi, Uttar Pradesh, India","78.40971, 24.82048",Garment,-1,-1,u,,,,-1,-1,,0
CH007853,14,0,05/06/2014,15/05/2014,21,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Neral,"Bilhaur, Kanpur Nagar, UP, IND","Unnao, Uttar Pradesh, India","80.00049, 26.91782",Garment,-1,-1,u,,,,-1,-1,,0
CH007854,13,0,05/06/2014,07/12/2013,180,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Neral,"Bilhaur, Kanpur Nagar, UP, IND","Unnao, Uttar Pradesh, India","80.00049, 26.91782",Garment,-1,-1,u,,,,-1,-1,,0
CH007855,14,0,05/06/2014,07/11/2013,210,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Kanaura Bazar,,"Pratapgarh, Uttar Pradesh, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH007856,14,0,05/06/2014,29/05/2014,7,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Kanaura Bazar,,"Pratapgarh, Uttar Pradesh, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH007857,14,0,05/06/2014,21/05/2014,15,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Badora,"Lalitpur Sub-District, Lalitpur, UP, IND","Hardoi, Uttar Pradesh, India","78.40971, 24.82048",Garment,-1,-1,u,,,,-1,-1,,0
CH007858,12,0,05/06/2014,06/01/2014,150,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Dhantola,"English Bazar, Maldah, WB, IND","North Dinajpur, West Bengal, India","88.10087, 25.03578",Garment,-1,-1,u,,,,-1,-1,,0
CH007859,12,0,05/06/2014,06/01/2014,150,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Dhantola,"English Bazar, Maldah, WB, IND","North Dinajpur, West Bengal, India","88.10087, 25.03578",Garment,-1,-1,u,,,,-1,-1,,0
CH007860,13,0,05/06/2014,05/02/2014,120,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Dhantola,"English Bazar, Maldah, WB, IND","North Dinajpur, West Bengal, India","88.10087, 25.03578",Garment,-1,-1,u,,,,-1,-1,,0
CH007861,14,0,05/06/2014,21/04/2014,45,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Durgatola,"Garakha, Saran, BR, IND","Saharsa, Bihar, India","84.79712, 25.84001",Garment,-1,-1,u,,,,-1,-1,,0
CH007862,14,0,05/06/2014,21/04/2014,45,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Ainka,"Sawayajpur, Hardoi, UP, IND","Bareilli, Uttar Pradesh, India","79.87037, 27.25129",Garment,-1,-1,u,,,,-1,-1,,0
CH007863,12,0,05/06/2014,06/05/2014,30,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Khalwar Gan Dist Betia,"Kaimganj, Farrukhabad, UP, IND",", Uttar Pradesh, India","79.31689, 27.4409",Garment,-1,-1,u,,,,-1,-1,,0
CH007864,14,0,05/06/2014,06/04/2014,60,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Khalwa Gahri,"Nautan, Siwan, BR, IND","West Champaran, Bihar, India","84.1972, 26.31329",Garment,-1,-1,u,,,,-1,-1,,0
CH007865,15,0,05/06/2014,22/03/2014,75,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Khitoli PO Sahawar,"Sahawar, Kanshiram Nagar, UP, IND","Kasganj, Uttar Pradesh, India","78.8318, 27.79374",Garment,-1,-1,u,,,,-1,-1,,0
CH007866,14,0,05/06/2014,04/06/2014,1,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Nethal,"Naxalbari, Darjiling, WB, IND","North Dinajpur, West Bengal, India","88.19141, 26.67105",Garment,-1,-1,u,,,,-1,-1,,0
CH007867,14,0,05/06/2014,06/04/2014,60,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Nethal,"Naxalbari, Darjiling, WB, IND","North Dinajpur, West Bengal, India","88.19141, 26.67105",Garment,-1,-1,u,,,,-1,-1,,0
CH007868,14,0,05/06/2014,23/05/2014,13,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Usmanpur,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.24004, 28.69083",Garment,-1,-1,u,,,,-1,-1,,0
CH007869,13,0,05/06/2014,06/04/2014,60,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Dopirana,,"Basti, Uttar Pradesh, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH007870,14,0,05/06/2014,,-1,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Ekenba,,"Murshidabad, West Bengal, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH007871,13,0,05/06/2014,,-1,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Sab Khodi,"Gonda Sub-District, Gonda, UP, IND","Bijnor, Uttar Pradesh, India","82.11016, 27.18301",Garment,-1,-1,u,,,,-1,-1,,0
CH007872,13,0,05/06/2014,,-1,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Kailash Nagar,"Delhi, East, DL, IND",", Delhi, India","77.25703, 28.66395",Garment,-1,-1,u,,,,-1,-1,,0
CH007873,14,0,05/06/2014,,-1,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Barai,"Islampur, Nalanda, BR, IND","Sitamarhi, Bihar, India","85.22504, 25.14634",Garment,-1,-1,u,,,,-1,-1,,0
CH007874,15,0,05/06/2014,,-1,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Sagarpur,"Bikapur, Faizabad, UP, IND","Rampur, Uttar Pradesh, India","82.21634, 26.58516",Garment,-1,-1,u,,,,-1,-1,,0
CH007875,14,0,05/06/2014,,-1,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Kasethar,"Durgawati, Kaimur (Bhabua), BR, IND","Araria, Bihar, India","83.54338, 25.25253",Garment,-1,-1,u,,,,-1,-1,,0
CH007876,14,0,05/06/2014,,-1,Kailash Nagar,"Delhi, East, DL, IND","East Delhi, Delhi, India","77.25703, 28.66395",Rudpur,"Gonda Sub-District, Gonda, UP, IND","Shahjahanpur, Uttar Pradesh, India","82.09045, 27.26094",Garment,-1,-1,u,,,,-1,-1,,0
CH007877,12,0,08/06/2014,13/07/2013,330,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Hathi Chowk,"Rajnagar, Madhubani, BR, IND","Muzaffarpur, Bihar, India","86.15845, 26.39728",Garment,-1,-1,u,,,middle_man,-1,-1,,0
CH007878,8,0,09/06/2014,10/05/2014,30,Janta Nagar,"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.86346, 30.87851",Sainpur,"Auraiya Sub-District, Auraiya, UP, IND","Azamgarh, Uttar Pradesh, India","79.44561, 26.51839",Automobile/Transport,-1,-1,u,,,,-1,-1,,0
CH007879,8,0,09/06/2014,07/06/2014,2,Janta Nagar,"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.86346, 30.87851",Belhari dist sharavasti,"Bhinga, Shrawasti, UP, IND",", Uttar Pradesh, India","82.0703, 27.7873",Automobile/Transport,-1,-1,u,,,,-1,-1,,0
CH007880,9,0,09/06/2014,10/04/2014,60,Janta Nagar,"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.86346, 30.87851",Uska Bazar,"Naugarh Sub-District, Siddharthnagar, UP, IND","Siddharth Nagar, Uttar Pradesh, India","83.11874, 27.19856",Automobile/Transport,-1,-1,u,,,,-1,-1,,0
CH007881,9,0,09/06/2014,06/06/2014,3,Janta Nagar,"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.86346, 30.87851",Madhya Nagar,"Tulsipur, Balrampur, UP, IND","Balrampur, Uttar Pradesh, India","82.43549, 27.49506",Automobile/Transport,-1,-1,u,,,,-1,-1,,0
CH007882,11,0,09/06/2014,10/04/2014,60,Janta Nagar,"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.86346, 30.87851",Bada Bhankatwa,"Badaa, Prayagaraj, UP, IND","Gonda, Uttar Pradesh, India","81.67618, 25.2271",Automobile/Transport,-1,-1,u,,,,-1,-1,,0
CH007883,14,0,10/06/2014,12/12/2013,180,Shiv Puri,"Phagwara, Kapurthala, PB, IND","Ludhiana, Punjab, India","75.78431, 31.20396",Vangarmoh,,"Unnao, Uttar Pradesh, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH007884,14,0,11/06/2014,13/11/2013,210,Rasulpur,"Barnala Sub-District, Barnala, PB, IND","Kapurthala, Punjab, India","75.58613, 30.34872",Gaganpatti,,"Saharsa, Bihar, India",,Agriculture,-1,-1,u,,,,-1,-1,,0
CH007885,14,0,11/06/2014,13/11/2013,210,Rasulpur,"Barnala Sub-District, Barnala, PB, IND","Kapurthala, Punjab, India","75.58613, 30.34872",Patarghat,"Patarghat, Saharsa, BR, IND","Saharsa, Bihar, India","86.77333, 25.82412",Agriculture,-1,-1,u,,,,-1,-1,,0
CH007886,14,0,11/06/2014,13/11/2013,210,Rasulpur,"Barnala Sub-District, Barnala, PB, IND","Kapurthala, Punjab, India","75.58613, 30.34872",Patarghat,"Patarghat, Saharsa, BR, IND","Saharsa, Bihar, India","86.77333, 25.82412",Agriculture,-1,-1,u,,,,-1,-1,,0
CH007887,13,0,12/06/2014,27/05/2014,16,Bal Singh Nagar,"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.86027, 30.93235",Bhairao Kothi,"Dumra, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.53612, 26.59231",Garment,-1,-1,u,,,,-1,-1,,0
CH007888,10,0,12/06/2014,,-1,Bal Singh Nagar,"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.86027, 30.93235",Bishunpur,"Raniganj, Araria, BR, IND","Sitamarhi, Bihar, India","87.27539, 26.15158",Garment,-1,-1,u,,,,-1,-1,,0
