id,age,r_date,t_date,dur,raid_v_name,raid_v_add,raid_v_crd,native_v_name,native_v_add,native_v_crd,indst,paypar,paramt,brought
CH006494,13,18/03/2013,18/12/2012,90,Karabara Road,"Ludhiana, Ludhiana, PB, IND","75.84307, 30.93421",Simiyahi,"Sursand, Sitamarhi, BR, IND","85.78104, 26.59516",Garment,,,
CH006495,13,18/03/2013,01/02/2013,45,Karabara Road,"Ludhiana, Ludhiana, PB, IND","75.84307, 30.93421",Kamaldah,"Keotiranway, Darbhanga, BR, IND","85.94615, 26.26522",Garment,,,
CH006496,12,18/03/2013,20/08/2012,210,Karabara Road,"Ludhiana, Ludhiana, PB, IND","75.84307, 30.93421",Ludhaen,,,Garment,,,
CH006497,14,18/03/2013,18/11/2012,120,Karabara Road,"Ludhiana, Ludhiana, PB, IND","75.84307, 30.93421",Majpakauni,,,Garment,,,
CH006498,13,18/03/2013,17/01/2013,60,Karabara Road,"Ludhiana, Ludhiana, PB, IND","75.84307, 30.93421",Majpakauni,,,Garment,,,
CH006499,13,18/03/2013,25/09/2011,540,Karabara Road,"Ludhiana, Ludhiana, PB, IND","75.84307, 30.93421",Nathuni Nasraul,"Mehdawal, Sant Kabir Nagar, UP, IND","83.19317, 26.91901",Garment,,,
CH006500,14,18/03/2013,16/02/2013,30,Karabara Road,"Ludhiana, Ludhiana, PB, IND","75.84307, 30.93421",Majpakauni,,,Garment,,,
CH006501,14,18/03/2013,16/02/2013,30,Karabara Road,"Ludhiana, Ludhiana, PB, IND","75.84307, 30.93421",Kanwa,"Kanti, Muzaffarpur, BR, IND","85.18664, 26.1932",Garment,,,
CH006502,16,18/03/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",Dist-Darbhanga,"Darbhanga, Darbhanga, BR, IND","85.8975, 26.16271",Garment,,,
CH006503,15,18/03/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",Dist-Darbhanga,"Darbhanga, Darbhanga, BR, IND","85.8975, 26.16271",Garment,,,
CH006504,8,19/03/2013,17/02/2013,30,Chanyka Place II,,,Alhapur,"Shahjahanpur Sub-District, Shahjahanpur, UP, IND","79.95132, 27.72146",Hotel/Dhaba,,,
CH006505,10,19/03/2013,17/02/2013,30,Chanyka Place II,,,Alhapur,"Shahjahanpur Sub-District, Shahjahanpur, UP, IND","79.95132, 27.72146",Hotel/Dhaba,,,
CH006506,13,19/03/2013,,-1,Chanyka Place II,,,Bagaha,"Bagaha, Pashchim Champaran, BR, IND","84.08609, 27.11042",Garment,,,
CH006507,15,19/03/2013,19/11/2012,120,Chanyka Place II,,,Tayafpur,"Sahdai Buzurg, Vaishali, BR, IND","85.43711, 25.6496",Garment,,,
CH006508,15,19/03/2013,22/07/2012,240,Chanyka Place II,,,Kojagar,,,Garment,,,
CH006509,18,19/03/2013,30/03/2011,720,Chanyka Place II,,,Harnawali,"Etah Sub-District, Etah, UP, IND","78.83645, 27.54473",Garment,,,
CH006510,18,19/03/2013,18/01/2013,60,Chanyka Place II,,,Thaga,"Padrauna Sub-District, Kushinagar, UP, IND","84.0692, 26.79567",Garment,,,
CH006511,17,19/03/2013,20/09/2012,180,Chanyka Place II,,,Bhendli Gangi,"Kochadhamin, Kishanganj, BR, IND","87.89685, 26.22138",Garment,,,
CH006512,19,19/03/2013,,-1,Chanyka Place II,,,Mohamadpur,"Daudnagar, Aurangabad, BR, IND","84.46271, 25.11253",Garment,,,
CH006513,17,19/03/2013,04/04/2010,1080,Chanyka Place II,,,Koimari,"Bahadurganj, Kishanganj, BR, IND","87.89226, 26.25301",Garment,,,
CH006514,16,19/03/2013,30/03/2011,720,Chanyka Place II,,,Pakdi Batauli,"Harraiya, Basti, UP, IND","82.38699, 26.72856",Garment,,,
CH006515,16,19/03/2013,20/09/2012,180,Chanyka Place II,,,Jafarpur,"Belsand, Sitamarhi, BR, IND","85.38686, 26.44473",Garment,,,
CH006516,18,19/03/2013,17/02/2013,30,Chanyka Place II,,,Taiyepur,,,Garment,,,
CH006517,15,19/03/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006518,17,19/03/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006519,16,19/03/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006520,16,19/03/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006521,15,19/03/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006522,16,19/03/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006523,14,19/03/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006524,10,20/03/2013,,-1,Amer,"Amber, Jaipur, RJ, IND","75.73217, 27.12363",Kevali,"Mohanapur, Gaya, BR, IND","85.18106, 24.5476",Garment,,,
CH006525,12,20/03/2013,,-1,Amer,"Amber, Jaipur, RJ, IND","75.73217, 27.12363",Kevali,"Mohanapur, Gaya, BR, IND","85.18106, 24.5476",Garment,,,
CH006526,9,20/03/2013,,-1,Amer,"Amber, Jaipur, RJ, IND","75.73217, 27.12363",Kevali,"Mohanapur, Gaya, BR, IND","85.18106, 24.5476",Garment,,,
CH006527,9,20/03/2013,,-1,Amer,"Amber, Jaipur, RJ, IND","75.73217, 27.12363",Kevali,"Mohanapur, Gaya, BR, IND","85.18106, 24.5476",Garment,,,
CH006528,12,20/03/2013,,-1,Amer,"Amber, Jaipur, RJ, IND","75.73217, 27.12363",Kevali,"Mohanapur, Gaya, BR, IND","85.18106, 24.5476",Garment,,,
CH006529,9,20/03/2013,,-1,Amer,"Amber, Jaipur, RJ, IND","75.73217, 27.12363",Amba,"Kutumba, Aurangabad, BR, IND","84.28211, 24.62843",Garment,,,
CH006530,9,20/03/2013,,-1,Amer,"Amber, Jaipur, RJ, IND","75.73217, 27.12363",Bejti,,,Garment,,,
CH006531,10,20/03/2013,,-1,Amer,"Amber, Jaipur, RJ, IND","75.73217, 27.12363",Bejti,,,Garment,,,
CH006532,9,20/03/2013,,-1,Amer,"Amber, Jaipur, RJ, IND","75.73217, 27.12363",Bija,"Bankatwa, Purba Champaran, BR, IND","85.06607, 26.78532",Garment,,,
CH006533,9,20/03/2013,,-1,Amer,"Amber, Jaipur, RJ, IND","75.73217, 27.12363",Madhuwar,"Belhar, Banka, BR, IND","86.56726, 24.93119",Garment,,,
CH006534,9,20/03/2013,,-1,Amer,"Amber, Jaipur, RJ, IND","75.73217, 27.12363",Kevali,"Mohanapur, Gaya, BR, IND","85.18106, 24.5476",Garment,,,
CH006535,7,20/03/2013,,-1,Amer,"Amber, Jaipur, RJ, IND","75.73217, 27.12363",Kevali,"Mohanapur, Gaya, BR, IND","85.18106, 24.5476",Garment,,,
CH006536,11,25/03/2013,26/10/2012,150,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Tiraghat,"Nuaon, Kaimur (Bhabua), BR, IND","83.6905, 25.32695",Jute/Plastic/Rexin/Cloth Bags,,,middle_man
CH006537,11,25/03/2013,15/03/2013,10,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Lilhaul,"Singhia, Samastipur, BR, IND","86.13627, 25.88099",Jute/Plastic/Rexin/Cloth Bags,,,
CH006538,12,25/03/2013,15/03/2013,10,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Sheikhpura,"Sheikhpura, Sheikhpura, BR, IND","85.86285, 25.14193",Jute/Plastic/Rexin/Cloth Bags,,,relatives
CH006539,10,25/03/2013,15/03/2013,10,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Sonma,"Dhanarua, Patna, BR, IND","85.13964, 25.42384",Jute/Plastic/Rexin/Cloth Bags,,,relatives
CH006540,12,25/03/2013,24/01/2013,60,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Singhiya,"Singhiya, Samasteepur, BR, IND","86.16311, 25.84132",Jute/Plastic/Rexin/Cloth Bags,,,relatives
CH006541,13,25/03/2013,25/11/2012,120,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Mohiuddinpur,"Warisnagar, Samastipur, BR, IND","85.83048, 25.88659",Jute/Plastic/Rexin/Cloth Bags,,,relatives
CH006542,13,25/03/2013,26/10/2012,150,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Godpad,,,Jute/Plastic/Rexin/Cloth Bags,,,middle_man
CH006543,14,25/03/2013,25/12/2012,90,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Dhakjari,"Benipatti, Madhubani, BR, IND","85.9553, 26.43942",Jute/Plastic/Rexin/Cloth Bags,,,relatives
CH006544,15,25/03/2013,18/03/2013,7,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Indra Enclave,"Delhi, North West, DL, IND","77.04707, 28.70656",Footwear,,,
CH006545,17,25/03/2013,24/01/2013,60,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Chak Abdulah,"Patepur, Vaishali, BR, IND","85.62094, 25.91087",Footwear,,,
CH006546,16,25/03/2013,22/03/2013,3,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Rithai,"Fatehabad, Agra, UP, IND","78.46247, 26.97525",Hotel/Dhaba,,,middle_man
CH006547,12,25/03/2013,24/03/2013,1,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Kiradi Suleman Nagar,"Delhi, North West, DL, IND","77.04461, 28.69447",Footwear,,,
CH006548,10,25/03/2013,22/03/2013,3,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Kiradi Suleman Nagar,"Delhi, North West, DL, IND","77.04461, 28.69447",Footwear,,,parents
CH006549,16,25/03/2013,28/02/2013,25,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Kiradi Suleman Nagar,"Delhi, North West, DL, IND","77.04461, 28.69447",Garment,,,
CH006550,15,25/03/2013,18/03/2013,7,Nithari & Kirari,"Delhi, North West, DL, IND","77.05503, 28.70737",Lachiyamau,"Bidhuna, Auraiya, UP, IND","79.64864, 26.61552",Footwear,,,parents
CH006551,15,29/03/2013,31/08/2012,210,Kumrah Road,,,Kalichak,"Barun, Aurangabad, BR, IND","84.26751, 24.86827",Hotel/Dhaba,,,
CH006552,14,29/03/2013,19/03/2013,10,Kumrah Road,,,Kalichak,"Barun, Aurangabad, BR, IND","84.26751, 24.86827",Hotel/Dhaba,,,
CH006553,11,07/04/2013,,-1,Koderma Rly Station,"Domchanch, Kodarma, JH, IND","85.59408, 24.46782",Sekha,"Hazaribagh Sub-District, Hazaribagh, JH, IND","85.42807, 24.00027",Hotel/Dhaba,,,middle_man
CH006554,10,07/04/2013,,-1,Koderma Rly Station,"Domchanch, Kodarma, JH, IND","85.59408, 24.46782",Sekha,"Hazaribagh Sub-District, Hazaribagh, JH, IND","85.42807, 24.00027",Hotel/Dhaba,,,middle_man
CH006555,10,07/04/2013,,-1,Koderma Rly Station,"Domchanch, Kodarma, JH, IND","85.59408, 24.46782",Saale,"Burmu, Ranchi, JH, IND","85.11171, 23.6508",Hotel/Dhaba,,,middle_man
CH006556,10,07/04/2013,,-1,Koderma Rly Station,"Domchanch, Kodarma, JH, IND","85.59408, 24.46782",Sekha,"Hazaribagh Sub-District, Hazaribagh, JH, IND","85.42807, 24.00027",Hotel/Dhaba,,,middle_man
CH006557,13,08/04/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006558,10,08/04/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006559,12,08/04/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006560,13,08/04/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006561,12,08/04/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006562,10,08/04/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006563,10,08/04/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006564,10,08/04/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",,,,Garment,,,
CH006565,10,12/04/2013,17/04/2012,360,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Bagra,"Kudra, Kaimur (Bhabua), BR, IND","83.82414, 25.03194",Garment,,,
CH006566,14,12/04/2013,17/04/2012,360,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Bagra,"Kudra, Kaimur (Bhabua), BR, IND","83.82414, 25.03194",Garment,,,
CH006567,9,12/04/2013,17/04/2012,360,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Bagra,"Kudra, Kaimur (Bhabua), BR, IND","83.82414, 25.03194",Garment,,,
CH006568,14,12/04/2013,13/03/2013,30,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Naya Nagar,"Hasanpur, Samastipur, BR, IND","86.10084, 25.74652",Garment,,,
CH006569,14,12/04/2013,13/03/2013,30,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Naya Nagar,"Hasanpur, Samastipur, BR, IND","86.10084, 25.74652",Garment,,,
CH006570,12,12/04/2013,13/03/2013,30,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Naya Nagar,"Hasanpur, Samastipur, BR, IND","86.10084, 25.74652",Garment,,,
CH006571,14,12/04/2013,02/04/2013,10,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Aathur,"Chennai, Thiruvallur, TN, IND","80.14534, 13.24981",Garment,,,
CH006572,14,12/04/2013,02/04/2013,10,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Aathur,"Chennai, Thiruvallur, TN, IND","80.14534, 13.24981",Garment,,,
CH006573,13,12/04/2013,02/04/2013,10,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Periyakulan,"Periyakulam, Theni, TN, IND","77.54761, 10.12369",Garment,,,
CH006574,17,12/04/2013,20/10/2011,540,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Jothivinayagar Theru,,,Garment,,,
CH006575,15,12/04/2013,11/02/2013,60,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Arapalayam,"Madurai, Madurai, TN, IND","78.10611, 9.93215",Garment,,,
CH006576,15,12/04/2013,11/02/2013,60,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Jengam,"Chengam, Tiruvannamalai, TN, IND","78.7928, 12.30354",Garment,,,
CH006577,15,12/04/2013,05/04/2013,7,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Jobhi Vinayayan Theru,,,Garment,,,
CH006578,15,12/04/2013,05/04/2013,7,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Pillichi Kuli,,,Garment,,,
CH006579,16,12/04/2013,17/04/2012,360,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Jengam,"Chengam, Tiruvannamalai, TN, IND","78.7928, 12.30354",Garment,,,
CH006580,15,12/04/2013,11/02/2013,60,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Rajvamim Manglam,"Tirupati, Chittoor, AP, IND","79.46149, 13.65306",Garment,,,
CH006581,17,12/04/2013,11/02/2013,60,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Rajvamim Manglam,"Tirupati, Chittoor, AP, IND","79.46149, 13.65306",Garment,,,
CH006582,17,12/04/2013,11/02/2013,60,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Rajvamim Manglam,"Tirupati, Chittoor, AP, IND","79.46149, 13.65306",Garment,,,
CH006583,15,12/04/2013,11/02/2013,60,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Rajvamim Manglam,"Tirupati, Chittoor, AP, IND","79.46149, 13.65306",Garment,,,
CH006584,16,12/04/2013,13/12/2012,120,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Rajvamim Manglam,"Tirupati, Chittoor, AP, IND","79.46149, 13.65306",Garment,,,
CH006585,14,12/04/2013,13/12/2012,120,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Rajvamim Manglam,"Tirupati, Chittoor, AP, IND","79.46149, 13.65306",Garment,,,
CH006586,15,12/04/2013,12/01/2013,90,Tiruppur,"Tiruppur, Tiruppur, TN, IND","77.36261, 11.08928",Rajvamim Manglam,"Tirupati, Chittoor, AP, IND","79.46149, 13.65306",Garment,,,
CH006587,13,15/04/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",Gobdhiya,"Navanagar, Baksar, BR, IND","84.11378, 25.38511",Garment,,,
CH006588,15,15/04/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",Makhdumpur,"Makhdumpur, Jehanabad, BR, IND","84.97178, 25.07054",Garment,,,
CH006589,14,15/04/2013,,-1,Bhatta Basti,"Jaipur, Jaipur, RJ, IND","75.80218, 26.95286",Parvati Nagar,"Azamnagar, Katihar, BR, IND","87.77431, 25.54691",Garment,,,
CH006590,8,16/04/2013,15/02/2013,60,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Bhagwatipur Momin,"Jale, Darbhanga, BR, IND","85.78329, 26.39433",Jute/Plastic/Rexin/Cloth Bags,unknown,,middle_man
CH006591,9,16/04/2013,02/05/2010,1080,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Bhagwatipur Momin,"Jale, Darbhanga, BR, IND","85.78329, 26.39433",Jute/Plastic/Rexin/Cloth Bags,unknown,,middle_man
CH006592,12,16/04/2013,17/03/2013,30,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Bhagwatipur Momin,"Jale, Darbhanga, BR, IND","85.78329, 26.39433",Jute/Plastic/Rexin/Cloth Bags,loan,2000,middle_man
CH006593,12,16/04/2013,15/02/2013,60,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Electrical & Electronics,advance,,parents
CH006594,12,16/04/2013,17/11/2012,150,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Bajpatti,"Bajpatti, Sitamarhi, BR, IND","85.62072, 26.54002",Garment,loan,,employer
CH006595,13,16/04/2013,18/10/2012,180,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Madhopatti,"Keotiranway, Darbhanga, BR, IND","85.8382, 26.22773",Garment,loan,,middle_man
CH006596,11,16/04/2013,15/02/2013,60,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Kheshrahi Raghunathpur,"Patepur, Vaishali, BR, IND","85.53505, 25.87603",Electrical & Electronics,loan,,parents
CH006597,12,16/04/2013,17/12/2012,120,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Kheshrahi Raghunathpur,"Patepur, Vaishali, BR, IND","85.53505, 25.87603",Electrical & Electronics,loan,,middle_man
CH006598,17,16/04/2013,18/10/2012,180,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Kajiyana,"Madhubanee Up-Jila, Madhubanee, BR, IND","86.03763, 26.25171",Garment,no,,middle_man
CH006599,14,16/04/2013,16/01/2013,90,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Majhaur,"Nanpur, Sitamarhi, BR, IND","85.68495, 26.42879",Garment,unknown,,relatives
CH006600,16,16/04/2013,17/12/2012,120,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Pilakhvara,"Rajanagar, Madhubanee, BR, IND","86.10798, 26.36018",Garment,loan,35000,parents
CH006601,12,16/04/2013,13/04/2013,3,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Dumari,"Mohanpur, Samastipur, BR, IND","85.60363, 25.5551",Garment,unknown,,
CH006602,10,16/04/2013,13/04/2013,3,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Dumari,"Mohanpur, Samastipur, BR, IND","85.60363, 25.5551",Garment,no,,parents
CH006603,19,16/04/2013,15/02/2013,60,Tri Nagar,"Delhi, North West, DL, IND","77.15542, 28.67637",Pure Alahadi,,,Garment,unknown,,middle_man
CH006604,9,17/04/2013,18/03/2013,30,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Khojri,"Tetiha Bambor, Munger, BR, IND","86.57897, 25.05191",Garment,,,
CH006605,11,17/04/2013,18/03/2013,30,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Parmanandpur,"Kumarkhand, Madhepura, BR, IND","87.05789, 26.0436",Garment,,,
CH006606,16,17/04/2013,18/03/2013,30,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Beju Patti,"Bharagama, Arariya, BR, IND","87.09727, 25.99814",Garment,,,
CH006607,14,17/04/2013,,-1,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Pureni,"Puraini, Madhepura, BR, IND","86.99339, 25.59693",Garment,,,
CH006608,19,17/04/2013,12/04/2013,5,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Visunpor,,,Garment,,,
CH006609,19,17/04/2013,,-1,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Paalda,"Jajapur, Jajapur, OD, IND","86.38741, 20.84072",Garment,,,
CH006610,16,17/04/2013,,-1,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Nallathupalayam Thangan Nagar,,,Garment,,,
CH006611,17,17/04/2013,,-1,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Nallathupalayam Thangan Nagar,,,Garment,,,
CH006612,16,17/04/2013,11/04/2013,6,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Visunpor,,,Garment,,,
CH006613,18,17/04/2013,,-1,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Kurumba Palayam,"Sathyamangalam, Erode, TN, IND","77.17251, 11.42379",Garment,,,
CH006614,18,17/04/2013,,-1,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Panangatti Palayam,"Vedasandur, Dindigul, TN, IND","78.13402, 10.72175",Garment,,,
CH006615,17,17/04/2013,,-1,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Kokkaladi,"Thiruthuraipoondi, Thiruvarur, TN, IND","79.67668, 10.54677",Garment,,,
CH006616,13,17/04/2013,18/12/2012,120,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Mehrampur,"Pranpur, Katihar, BR, IND","87.73559, 25.545",Garment,,,
CH006617,13,17/04/2013,18/03/2013,30,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Raghunapur,,,Garment,,,
CH006618,19,17/04/2013,,-1,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Kokkaladi,"Thiruthuraipoondi, Thiruvarur, TN, IND","79.67668, 10.54677",Garment,,,
CH006619,17,17/04/2013,15/04/2013,2,Lakshmi Nagar,"Erode Sub-District, Erode, TN, IND","77.67516, 11.42981",Amman Nagar,"Thiruverumbur, Tiruchirappalli, TN, IND","78.75592, 10.79364",Metal,,,
CH006620,13,19/04/2013,,-1,Shanti Mohalla,"Delhi, East, DL, IND","77.27373, 28.66598",Salempur,,,Garment,,,middle_man
CH006621,11,19/04/2013,,-1,Shanti Mohalla,"Delhi, East, DL, IND","77.27373, 28.66598",Salempur,,,Garment,,,middle_man
CH006622,12,19/04/2013,,-1,Shanti Mohalla,"Delhi, East, DL, IND","77.27373, 28.66598",Salempur,,,Garment,,,middle_man
CH006623,13,19/04/2013,,-1,Shanti Mohalla,"Delhi, East, DL, IND","77.27373, 28.66598",Salempur,,,Garment,,,middle_man
CH006624,13,19/04/2013,,-1,Shanti Mohalla,"Delhi, East, DL, IND","77.27373, 28.66598",Salempur,,,Garment,,,middle_man
CH006625,14,19/04/2013,,-1,Shanti Mohalla,"Delhi, East, DL, IND","77.27373, 28.66598",Salempur,,,Garment,,,middle_man
CH006626,13,19/04/2013,,-1,Shanti Mohalla,"Delhi, East, DL, IND","77.27373, 28.66598",Bhalwaha,"Kawakol, Nawada, BR, IND","85.83322, 24.852",Garment,,,middle_man
CH006627,12,19/04/2013,,-1,Shanti Mohalla,"Delhi, East, DL, IND","77.27373, 28.66598",Puthi,"Dhanarua, Patna, BR, IND","85.08378, 25.43993",Garment,,,middle_man
CH006628,10,20/04/2013,,-1,Vidyadharnagar,"Jaipur, Jaipur, RJ, IND","75.77985, 26.95551",Katari,"Sheikhpura, Sheikhpura, BR, IND","85.85355, 25.18266",Garment,,,
CH006629,9,20/04/2013,,-1,Vidyadharnagar,"Jaipur, Jaipur, RJ, IND","75.77985, 26.95551",Katari,"Sheikhpura, Sheikhpura, BR, IND","85.85355, 25.18266",Garment,,,
CH006630,9,20/04/2013,,-1,Vidyadharnagar,"Jaipur, Jaipur, RJ, IND","75.77985, 26.95551",Katari,"Sheikhpura, Sheikhpura, BR, IND","85.85355, 25.18266",Garment,,,
CH006631,13,20/04/2013,,-1,Vidyadharnagar,"Jaipur, Jaipur, RJ, IND","75.77985, 26.95551",Katari,"Sheikhpura, Sheikhpura, BR, IND","85.85355, 25.18266",Garment,,,
CH006632,14,20/04/2013,,-1,Vidyadharnagar,"Jaipur, Jaipur, RJ, IND","75.77985, 26.95551",Katari,"Sheikhpura, Sheikhpura, BR, IND","85.85355, 25.18266",Garment,,,
CH006633,8,20/04/2013,,-1,Vidyadharnagar,"Jaipur, Jaipur, RJ, IND","75.77985, 26.95551",Katari,"Sheikhpura, Sheikhpura, BR, IND","85.85355, 25.18266",Garment,,,
CH006634,12,22/04/2013,,-1,Sanjay Nagar- Jaipur,"Jaipur, Jaipur, RJ, IND","75.80441, 26.95291",Ulma,"Chainpur, Palamu, JH, IND","83.98674, 24.0485",Garment,,,
CH006635,10,22/04/2013,,-1,Sanjay Nagar- Jaipur,"Jaipur, Jaipur, RJ, IND","75.80441, 26.95291",Ravani,,,Garment,,,
CH006636,12,22/04/2013,,-1,Sanjay Nagar- Jaipur,"Jaipur, Jaipur, RJ, IND","75.80441, 26.95291",Ulma,"Chainpur, Palamu, JH, IND","83.98674, 24.0485",Garment,,,
CH006637,13,22/04/2013,,-1,Sanjay Nagar- Jaipur,"Jaipur, Jaipur, RJ, IND","75.80441, 26.95291",Ulma,"Chainpur, Palamu, JH, IND","83.98674, 24.0485",Garment,,,
